No.,Time,Source,Destination,Protocol,Length,Flow Duration,Flow_Byts/s,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Fwd_Pkt_Len_Max,Bwd_Pkt_Len_Max,Fwd_IAT_Mean,Bwd_IAT_Mean,SYN_Flag_Cnt,RST_Flag_Cnt,ACK_Flag_Cnt,Flow_Pkts/s,Info,Label
513,86.127724,192.168.1.5,192.168.1.1,NBNS,110,0.489884,513,513,96,0,513,86.127724,86.127724,0,0,0,0,Refresh NB PALGU0911TR<20>,Normal
514,87.630343,192.168.1.5,192.168.1.1,NBNS,110,1.502619,514,514,96,0,514,87.630343,87.630343,0,0,0,0,Refresh NB PALGU0911TR<20>,Normal
515,88.834301,192.168.1.5,142.250.195.106,UDP,71,1.203958,515,515,57,0,515,88.834301,88.834301,0,0,0,0,58110  >  443 Len=29,Normal
516,88.875932,142.250.195.106,192.168.1.5,UDP,67,0.041631,516,516,53,0,516,88.875932,88.875932,0,0,0,0,443  >  58110 Len=25,Normal
517,88.983392,192.168.1.5,192.168.1.3,TCP,164,0.10746,517,517,0,110,517,88.983392,88.983392,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1871 Ack=1871 Win=511 Len=110",DOS
518,89.067775,192.168.1.3,192.168.1.5,TCP,164,0.084383,518,518,0,110,518,89.067775,89.067775,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1871 Ack=1981 Win=1253 Len=110",DOS
519,89.11485,192.168.1.5,192.168.1.3,TCP,54,0.047075,519,519,0,0,519,89.11485,89.11485,0,0,1,0,50814  >  8009 [ACK] Seq=1981 Ack=1981 Win=510 Len=0,DOS
520,89.131286,192.168.1.5,192.168.1.1,NBNS,110,0.016436,520,520,96,0,520,89.131286,89.131286,0,0,0,0,Refresh NB PALGU0911TR<00>,Normal
521,89.396767,fe80::1,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,ICMPv6,86,0.265481,521,521,0,0,521,89.396767,89.396767,0,0,0,0,Neighbor Solicitation for 2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f from 78:bb:c1:11:e3:e0,DOS
522,89.396869,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,fe80::1,ICMPv6,86,0.000102,522,522,0,0,522,89.396869,89.396869,0,0,0,0,"Neighbor Advertisement 2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f (sol, ovr) is at b4:8c:9d:63:e5:cd",DOS
523,89.666612,192.168.1.5,157.240.192.52,TCP,124,0.269743,523,523,0,70,523,89.666612,89.666612,0,0,1,0,"53549  >  5222 [PSH, ACK] Seq=211 Ack=217 Win=256 Len=70 [TCP PDU reassembled in 795]",DOS
524,89.681354,157.240.192.52,192.168.1.5,TCP,54,0.014742,524,524,0,0,524,89.681354,89.681354,0,0,1,0,5222  >  53549 [ACK] Seq=217 Ack=281 Win=620 Len=0,DOS
525,89.970759,157.240.192.52,192.168.1.5,TCP,126,0.289405,525,525,0,72,525,89.970759,89.970759,0,0,1,0,"5222  >  53549 [PSH, ACK] Seq=217 Ack=281 Win=620 Len=72 [TCP PDU reassembled in 797]",DOS
526,90.02851,192.168.1.5,157.240.192.52,TCP,54,0.057751,526,526,0,0,526,90.02851,90.02851,0,0,1,0,53549  >  5222 [ACK] Seq=281 Ack=289 Win=256 Len=0,DOS
527,90.632057,192.168.1.5,192.168.1.1,NBNS,110,0.603547,527,527,96,0,527,90.632057,90.632057,0,0,0,0,Refresh NB PALGU0911TR<00>,Normal
528,91.296909,192.168.1.1,192.168.1.255,UDP,363,0.664852,528,528,349,0,528,91.296909,91.296909,0,0,0,0,34460  >  9995 Len=321,Normal
529,91.41394,192.168.1.5,40.126.17.135,TCP,54,0.117031,529,529,0,0,529,91.41394,91.41394,0,0,1,0,"50918  >  443 [FIN, ACK] Seq=1 Ack=1 Win=260 Len=0",DOS
530,91.428765,40.126.17.135,192.168.1.5,TCP,54,0.014825,530,530,0,0,530,91.428765,91.428765,0,0,1,0,"443  >  50918 [FIN, ACK] Seq=1 Ack=2 Win=16384 Len=0",DOS
531,91.430451,192.168.1.5,40.126.17.135,TCP,54,0.001686,531,531,0,0,531,91.430451,91.430451,0,0,1,0,50918  >  443 [ACK] Seq=2 Ack=2 Win=260 Len=0,DOS
532,92.141102,192.168.1.5,192.168.1.1,NBNS,110,0.710651,532,532,96,0,532,92.141102,92.141102,0,0,0,0,Refresh NB PALGU0911TR<00>,Normal
533,92.924043,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2603:1047:1:98::80,TCP,74,0.782941,533,533,0,0,533,92.924043,92.924043,0,0,1,0,"50919  >  443 [FIN, ACK] Seq=1 Ack=1 Win=508 Len=0",DOS
534,92.969034,2603:1047:1:98::80,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.044991,534,534,0,0,534,92.969034,92.969034,0,0,1,0,"443  >  50919 [FIN, ACK] Seq=1 Ack=2 Win=49155 Len=0",DOS
535,92.96914,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2603:1047:1:98::80,TCP,74,0.000106,535,535,0,0,535,92.96914,92.96914,0,0,1,0,50919  >  443 [ACK] Seq=2 Ack=2 Win=508 Len=0,DOS
536,93.650468,192.168.1.5,192.168.1.1,NBNS,110,0.681328,536,536,96,0,536,93.650468,93.650468,0,0,0,0,Refresh NB <01><02>__MSBROWSE__<02><01>,Normal
537,94.080376,192.168.1.5,192.168.1.3,TCP,164,0.429908,537,537,0,110,537,94.080376,94.080376,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=1981 Ack=1981 Win=510 Len=110",DOS
538,94.141828,192.168.1.3,192.168.1.5,TCP,164,0.061452,538,538,0,110,538,94.141828,94.141828,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=1981 Ack=2091 Win=1253 Len=110",DOS
539,94.186134,192.168.1.5,192.168.1.3,TCP,54,0.044306,539,539,0,0,539,94.186134,94.186134,0,0,1,0,50814  >  8009 [ACK] Seq=2091 Ack=2091 Win=510 Len=0,DOS
540,94.343259,2404:6800:4007:823::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.2,137,0.157125,540,540,63,63,540,94.343259,94.343259,0,0,1,0,Application Data,Normal
541,94.388642,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:823::200a,TCP,74,0.045383,541,541,0,0,541,94.388642,94.388642,0,0,1,0,50910  >  443 [ACK] Seq=1 Ack=312 Win=515 Len=0,DOS
542,95.165736,192.168.1.5,192.168.1.1,NBNS,110,0.777094,542,542,96,0,542,95.165736,95.165736,0,0,0,0,Refresh NB <01><02>__MSBROWSE__<02><01>,Normal
543,95.278284,192.168.1.5,142.250.195.106,UDP,71,0.112548,543,543,57,0,543,95.278284,95.278284,0,0,0,0,58110  >  443 Len=29,Normal
544,95.317849,142.250.195.106,192.168.1.5,UDP,67,0.039565,544,544,53,0,544,95.317849,95.317849,0,0,0,0,443  >  58110 Len=25,Normal
545,95.643465,192.168.1.5,148.113.20.105,TCP,55,0.325616,545,545,0,0,545,95.643465,95.643465,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
546,95.670366,148.113.20.105,192.168.1.5,TCP,54,0.026901,546,546,0,0,546,95.670366,95.670366,0,0,1,0,[TCP Keep-Alive] 443  >  51966 [ACK] Seq=1 Ack=1 Win=501 Len=0,DOS
547,95.671173,192.168.1.5,148.113.20.105,TCP,54,0.000807,547,547,0,0,547,95.671173,95.671173,0,0,1,0,[TCP Keep-Alive ACK] 51966  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0,DOS
548,95.703823,148.113.20.105,192.168.1.5,TCP,66,0.03265,548,548,0,0,548,95.703823,95.703823,0,0,1,0,[TCP Dup ACK 34#2] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
549,95.957695,192.168.1.5,224.0.0.251,MDNS,85,0.253872,549,549,71,0,549,95.957695,95.957695,0,0,0,0,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question",Normal
550,95.958892,fe80::b499:9e20:ab9:116b,ff02::fb,MDNS,105,0.001197,550,550,0,0,550,95.958892,95.958892,0,0,0,0,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QU"" question",DOS
551,96.136335,142.250.195.106,192.168.1.5,UDP,99,0.177443,551,551,85,0,551,96.136335,96.136335,0,0,0,0,443  >  58110 Len=57,Normal
552,96.136335,142.250.195.106,192.168.1.5,UDP,77,0,552,552,63,0,552,96.136335,96.136335,0,0,0,0,443  >  58110 Len=35,Normal
553,96.136335,142.250.195.106,192.168.1.5,UDP,217,0,553,553,203,0,553,96.136335,96.136335,0,0,0,0,443  >  58110 Len=175,Normal
554,96.143618,192.168.1.5,142.250.195.106,UDP,75,0.007283,554,554,61,0,554,96.143618,96.143618,0,0,0,0,58110  >  443 Len=33,Normal
555,96.144738,192.168.1.5,142.250.195.106,UDP,308,0.00112,555,555,294,0,555,96.144738,96.144738,0,0,0,0,58110  >  443 Len=266,Normal
556,96.160131,142.250.195.106,192.168.1.5,UDP,71,0.015393,556,556,57,0,556,96.160131,96.160131,0,0,0,0,443  >  58110 Len=29,Normal
557,96.169723,192.168.1.5,142.250.195.106,UDP,75,0.009592,557,557,61,0,557,96.169723,96.169723,0,0,0,0,58110  >  443 Len=33,Normal
558,96.366936,192.168.1.5,142.250.195.106,UDP,71,0.197213,558,558,57,0,558,96.366936,96.366936,0,0,0,0,58110  >  443 Len=29,Normal
559,96.385988,142.250.195.106,192.168.1.5,UDP,67,0.019052,559,559,53,0,559,96.385988,96.385988,0,0,0,0,443  >  58110 Len=25,Normal
560,96.46405,142.250.195.106,192.168.1.5,UDP,145,0.078062,560,560,131,0,560,96.46405,96.46405,0,0,0,0,443  >  58110 Len=103,Normal
561,96.469393,192.168.1.5,142.250.195.106,UDP,79,0.005343,561,561,65,0,561,96.469393,96.469393,0,0,0,0,58110  >  443 Len=37,Normal
562,96.484003,142.250.195.106,192.168.1.5,UDP,67,0.01461,562,562,53,0,562,96.484003,96.484003,0,0,0,0,443  >  58110 Len=25,Normal
563,96.679974,192.168.1.5,192.168.1.1,NBNS,110,0.195971,563,563,96,0,563,96.679974,96.679974,0,0,0,0,Refresh NB <01><02>__MSBROWSE__<02><01>,Normal
564,96.695808,192.168.1.5,142.250.195.106,UDP,71,0.015834,564,564,57,0,564,96.695808,96.695808,0,0,0,0,58110  >  443 Len=29,Normal
565,96.718004,142.250.195.106,192.168.1.5,UDP,67,0.022196,565,565,53,0,565,96.718004,96.718004,0,0,0,0,443  >  58110 Len=25,Normal
566,96.927718,192.168.1.5,142.250.195.106,UDP,71,0.209714,566,566,57,0,566,96.927718,96.927718,0,0,0,0,58110  >  443 Len=29,Normal
567,96.959216,142.250.195.106,192.168.1.5,UDP,67,0.031498,567,567,53,0,567,96.959216,96.959216,0,0,0,0,443  >  58110 Len=25,Normal
568,96.96842,192.168.1.5,224.0.0.251,MDNS,85,0.009204,568,568,71,0,568,96.96842,96.96842,0,0,0,0,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question",Normal
569,96.968818,fe80::b499:9e20:ab9:116b,ff02::fb,MDNS,105,0.000398,569,569,0,0,569,96.968818,96.968818,0,0,0,0,"Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question",DOS
570,97.174691,192.168.1.5,142.250.195.106,UDP,71,0.205873,570,570,57,0,570,97.174691,97.174691,0,0,0,0,58110  >  443 Len=29,Normal
571,97.209771,142.250.195.106,192.168.1.5,UDP,67,0.03508,571,571,53,0,571,97.209771,97.209771,0,0,0,0,443  >  58110 Len=25,Normal
572,97.42596,192.168.1.5,142.250.195.106,UDP,71,0.216189,572,572,57,0,572,97.42596,97.42596,0,0,0,0,58110  >  443 Len=29,Normal
573,97.467938,142.250.195.106,192.168.1.5,UDP,67,0.041978,573,573,53,0,573,97.467938,97.467938,0,0,0,0,443  >  58110 Len=25,Normal
574,97.672314,192.168.1.5,142.250.195.106,UDP,71,0.204376,574,574,57,0,574,97.672314,97.672314,0,0,0,0,58110  >  443 Len=29,Normal
575,97.699738,172.217.194.188,192.168.1.5,TCP,54,0.027424,575,575,0,0,575,97.699738,97.699738,0,0,1,0,5228  >  50269 [ACK] Seq=1 Ack=1 Win=65535 Len=0,DOS
576,97.699811,192.168.1.5,172.217.194.188,TCP,54,0.000073,576,576,0,0,576,97.699811,97.699811,0,0,1,0,[TCP Dup ACK 84#3] 50269  >  5228 [ACK] Seq=1 Ack=166 Win=258 Len=0,DOS
577,97.70366,142.250.195.106,192.168.1.5,UDP,67,0.003849,577,577,53,0,577,97.70366,97.70366,0,0,0,0,443  >  58110 Len=25,Normal
578,97.705244,172.217.194.188,192.168.1.5,TCP,54,0.001584,578,578,0,0,578,97.705244,97.705244,0,0,1,0,[TCP Window Update] 5228  >  50269 [ACK] Seq=166 Ack=1 Win=1053 Len=0,DOS
579,97.91212,192.168.1.5,142.250.195.106,UDP,71,0.206876,579,579,57,0,579,97.91212,97.91212,0,0,0,0,58110  >  443 Len=29,Normal
580,97.9483,142.250.195.106,192.168.1.5,UDP,67,0.03618,580,580,53,0,580,97.9483,97.9483,0,0,0,0,443  >  58110 Len=25,Normal
581,98.191894,192.168.1.5,192.168.1.1,NBNS,110,0.243594,581,581,96,0,581,98.191894,98.191894,0,0,0,0,Refresh NB WORKGROUP<1d>,Normal
582,98.343183,192.168.1.1,192.168.1.255,UDP,363,0.151289,582,582,349,0,582,98.343183,98.343183,0,0,0,0,34460  >  9995 Len=321,Normal
583,98.352654,192.168.1.5,142.250.195.106,UDP,71,0.009471,583,583,57,0,583,98.352654,98.352654,0,0,0,0,58110  >  443 Len=29,Normal
584,98.379713,142.250.195.106,192.168.1.5,UDP,67,0.027059,584,584,53,0,584,98.379713,98.379713,0,0,0,0,443  >  58110 Len=25,Normal
585,99.146157,192.168.1.5,192.168.1.3,TCP,164,0.766444,585,585,0,110,585,99.146157,99.146157,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2091 Ack=2091 Win=510 Len=110",DOS
586,99.190144,192.168.1.5,142.250.195.106,UDP,71,0.043987,586,586,57,0,586,99.190144,99.190144,0,0,0,0,58110  >  443 Len=29,Normal
587,99.20646,142.250.195.106,192.168.1.5,UDP,67,0.016316,587,587,53,0,587,99.20646,99.20646,0,0,0,0,443  >  58110 Len=25,Normal
588,99.211904,192.168.1.3,192.168.1.5,TCP,164,0.005444,588,588,0,110,588,99.211904,99.211904,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2091 Ack=2201 Win=1253 Len=110",DOS
589,99.257254,192.168.1.5,192.168.1.3,TCP,54,0.04535,589,589,0,0,589,99.257254,99.257254,0,0,1,0,50814  >  8009 [ACK] Seq=2201 Ack=2201 Win=509 Len=0,DOS
590,99.707258,192.168.1.5,192.168.1.1,NBNS,110,0.450004,590,590,96,0,590,99.707258,99.707258,0,0,0,0,Refresh NB WORKGROUP<1d>,Normal
591,100.814739,192.168.1.5,142.250.195.106,UDP,71,1.107481,591,591,57,0,591,100.814739,100.814739,0,0,0,0,58110  >  443 Len=29,Normal
592,100.854241,142.250.195.106,192.168.1.5,UDP,67,0.039502,592,592,53,0,592,100.854241,100.854241,0,0,0,0,443  >  58110 Len=25,Normal
593,101.208457,192.168.1.5,192.168.1.1,NBNS,110,0.354216,593,593,96,0,593,101.208457,101.208457,0,0,0,0,Refresh NB WORKGROUP<1d>,Normal
594,102.715684,192.168.1.5,192.168.1.1,NBNS,110,1.507227,594,594,96,0,594,102.715684,102.715684,0,0,0,0,Refresh NB WORKGROUP<1e>,Normal
595,103.705836,172.217.194.188,192.168.1.5,TCP,54,0.990152,595,595,0,0,595,103.705836,103.705836,0,0,1,0,[TCP Keep-Alive] 5228  >  50837 [ACK] Seq=1 Ack=1 Win=1046 Len=0,DOS
596,103.706893,192.168.1.5,172.217.194.188,TCP,54,0.001057,596,596,0,0,596,103.706893,103.706893,0,0,1,0,[TCP Keep-Alive ACK] 50837  >  5228 [ACK] Seq=1 Ack=2 Win=510 Len=0,DOS
597,104.063254,192.168.1.5,142.250.195.106,UDP,71,0.356361,597,597,57,0,597,104.063254,104.063254,0,0,0,0,58110  >  443 Len=29,Normal
598,104.078603,142.250.195.106,192.168.1.5,UDP,67,0.015349,598,598,53,0,598,104.078603,104.078603,0,0,0,0,443  >  58110 Len=25,Normal
599,104.225015,192.168.1.5,192.168.1.1,NBNS,110,0.146412,599,599,96,0,599,104.225015,104.225015,0,0,0,0,Refresh NB WORKGROUP<1e>,Normal
600,104.225794,192.168.1.5,192.168.1.3,TCP,164,0.000779,600,600,0,110,600,104.225794,104.225794,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2201 Ack=2201 Win=509 Len=110",DOS
601,104.233844,192.168.1.3,192.168.1.5,TCP,164,0.00805,601,601,0,110,601,104.233844,104.233844,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2201 Ack=2311 Win=1253 Len=110",DOS
602,104.288831,192.168.1.5,192.168.1.3,TCP,54,0.054987,602,602,0,0,602,104.288831,104.288831,0,0,1,0,50814  >  8009 [ACK] Seq=2311 Ack=2311 Win=509 Len=0,DOS
603,105.233849,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:82d::2003,TCP,74,0.945018,603,603,0,0,603,105.233849,105.233849,0,0,1,0,"50986  >  80 [FIN, ACK] Seq=201 Ack=224 Win=65792 Len=0",DOS
604,105.270344,2404:6800:4007:82d::2003,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.036495,604,604,0,0,604,105.270344,105.270344,0,0,1,0,"80  >  50986 [FIN, ACK] Seq=224 Ack=202 Win=269312 Len=0",DOS
605,105.27045,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:82d::2003,TCP,74,0.000106,605,605,0,0,605,105.27045,105.27045,0,0,1,0,50986  >  80 [ACK] Seq=202 Ack=225 Win=65792 Len=0,DOS
606,105.710377,192.168.1.5,148.113.20.105,TCP,55,0.439927,606,606,0,0,606,105.710377,105.710377,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
607,105.734999,192.168.1.5,192.168.1.1,NBNS,110,0.024622,607,607,96,0,607,105.734999,105.734999,0,0,0,0,Refresh NB WORKGROUP<1e>,Normal
608,105.760587,148.113.20.105,192.168.1.5,TCP,66,0.025588,608,608,0,0,608,105.760587,105.760587,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
609,105.818617,192.168.1.1,192.168.1.255,UDP,363,0.05803,609,609,349,0,609,105.818617,105.818617,0,0,0,0,34460  >  9995 Len=321,Normal
610,107.034192,2600:1417:73::170b:d75a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.2,98,1.215575,610,610,24,24,610,107.034192,107.034192,0,0,1,0,Application Data,Normal
611,107.034192,2600:1417:73::170b:d75a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0,611,611,0,0,611,107.034192,107.034192,0,0,1,0,"443  >  50939 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0",DOS
612,107.034387,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2600:1417:73::170b:d75a,TCP,74,0.000195,612,612,0,0,612,107.034387,107.034387,0,0,1,0,50939  >  443 [ACK] Seq=1 Ack=26 Win=1023 Len=0,DOS
613,107.237189,192.168.1.5,192.168.1.1,NBNS,110,0.202802,613,613,96,0,613,107.237189,107.237189,0,0,0,0,Refresh NB WORKGROUP<00>,Normal
614,108.727857,ServercomPri_11:e3:e0,AzureWaveTec_63:e5:cd,ARP,42,1.490668,614,614,0,0,614,108.727857,108.727857,0,0,0,0,Who has 192.168.1.5? Tell 192.168.1.1,DOS
615,108.727892,AzureWaveTec_63:e5:cd,ServercomPri_11:e3:e0,ARP,42,0.000035,615,615,0,0,615,108.727892,108.727892,0,0,0,0,192.168.1.5 is at b4:8c:9d:63:e5:cd,DOS
616,108.753171,192.168.1.5,192.168.1.1,NBNS,110,0.025279,616,616,96,0,616,108.753171,108.753171,0,0,0,0,Refresh NB WORKGROUP<00>,Normal
617,109.238,192.168.1.5,192.168.1.3,TCP,164,0.484829,617,617,0,110,617,109.238,109.238,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2311 Ack=2311 Win=509 Len=110",DOS
618,109.301162,192.168.1.3,192.168.1.5,TCP,164,0.063162,618,618,0,110,618,109.301162,109.301162,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2311 Ack=2421 Win=1253 Len=110",DOS
619,109.357501,192.168.1.5,192.168.1.3,TCP,54,0.056339,619,619,0,0,619,109.357501,109.357501,0,0,1,0,50814  >  8009 [ACK] Seq=2421 Ack=2421 Win=508 Len=0,DOS
620,110.26628,192.168.1.5,192.168.1.1,NBNS,110,0.908779,620,620,96,0,620,110.26628,110.26628,0,0,0,0,Refresh NB WORKGROUP<00>,Normal
621,110.493322,192.168.1.5,142.250.195.106,UDP,71,0.227042,621,621,57,0,621,110.493322,110.493322,0,0,0,0,58110  >  443 Len=29,Normal
622,110.53015,142.250.195.106,192.168.1.5,UDP,67,0.036828,622,622,53,0,622,110.53015,110.53015,0,0,0,0,443  >  58110 Len=25,Normal
623,111.441375,2600:1417:73::170b:d75a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.2,98,0.911225,623,623,24,24,623,111.441375,111.441375,0,0,1,0,Application Data,Normal
624,111.441375,2600:1417:73::170b:d75a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0,624,624,0,0,624,111.441375,111.441375,0,0,1,0,"443  >  50925 [FIN, ACK] Seq=25 Ack=1 Win=700 Len=0",DOS
625,111.441554,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2600:1417:73::170b:d75a,TCP,74,0.000179,625,625,0,0,625,111.441554,111.441554,0,0,1,0,50925  >  443 [ACK] Seq=1 Ack=26 Win=1023 Len=0,DOS
626,113.103144,192.168.1.1,192.168.1.255,UDP,363,1.66159,626,626,349,0,626,113.103144,113.103144,0,0,0,0,34460  >  9995 Len=321,Normal
627,113.835981,20.42.72.131,192.168.1.5,TCP,54,0.732837,627,627,0,0,627,113.835981,113.835981,0,0,1,0,"443  >  50931 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",DOS
628,114.306699,192.168.1.5,192.168.1.3,TCP,164,0.470718,628,628,0,110,628,114.306699,114.306699,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2421 Ack=2421 Win=508 Len=110",DOS
629,114.592336,192.168.1.5,192.168.1.3,TCP,164,0.285637,629,629,0,110,629,114.592336,114.592336,0,0,1,0,"[TCP Retransmission] 50814  >  8009 [PSH, ACK] Seq=2421 Ack=2421 Win=508 Len=110",DOS
630,114.628898,192.168.1.3,192.168.1.5,TCP,164,0.036562,630,630,0,110,630,114.628898,114.628898,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2421 Ack=2531 Win=1253 Len=110",DOS
631,114.660066,192.168.1.3,192.168.1.5,TCP,66,0.031168,631,631,0,0,631,114.660066,114.660066,0,0,1,0,[TCP Dup ACK 630#1] 8009  >  50814 [ACK] Seq=2531 Ack=2531 Win=1253 Len=0 SLE=2421 SRE=2531,DOS
632,114.661466,192.168.1.3,192.168.1.5,TCP,164,0.0014,632,632,0,110,632,114.661466,114.661466,0,0,1,0,"[TCP Retransmission] 8009  >  50814 [PSH, ACK] Seq=2421 Ack=2531 Win=1253 Len=110",DOS
633,114.662333,192.168.1.5,192.168.1.3,TCP,66,0.000867,633,633,0,0,633,114.662333,114.662333,0,0,1,0,50814  >  8009 [ACK] Seq=2531 Ack=2531 Win=508 Len=0 SLE=2421 SRE=2531,DOS
634,114.674377,192.168.1.5,157.240.192.52,TCP,124,0.012044,634,634,0,70,634,114.674377,114.674377,0,0,1,0,"53549  >  5222 [PSH, ACK] Seq=281 Ack=289 Win=256 Len=70 [TCP PDU reassembled in 795]",DOS
635,114.685631,157.240.192.52,192.168.1.5,TCP,54,0.011254,635,635,0,0,635,114.685631,114.685631,0,0,1,0,5222  >  53549 [ACK] Seq=289 Ack=351 Win=620 Len=0,DOS
636,114.901202,157.240.192.52,192.168.1.5,TCP,126,0.215571,636,636,0,72,636,114.901202,114.901202,0,0,1,0,"5222  >  53549 [PSH, ACK] Seq=289 Ack=351 Win=620 Len=72 [TCP PDU reassembled in 797]",DOS
637,114.944936,192.168.1.5,157.240.192.52,TCP,54,0.043734,637,637,0,0,637,114.944936,114.944936,0,0,1,0,53549  >  5222 [ACK] Seq=351 Ack=361 Win=255 Len=0,DOS
638,115.304012,13.107.4.254,192.168.1.5,TCP,54,0.359076,638,638,0,0,638,115.304012,115.304012,0,0,1,0,"443  >  50958 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",DOS
639,115.30607,204.79.197.222,192.168.1.5,TCP,54,0.002058,639,639,0,0,639,115.30607,115.30607,0,0,1,0,"443  >  50974 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",DOS
640,115.764766,192.168.1.5,148.113.20.105,TCP,55,0.458696,640,640,0,0,640,115.764766,115.764766,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
641,115.806667,148.113.20.105,192.168.1.5,TCP,66,0.041901,641,641,0,0,641,115.806667,115.806667,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
642,116.362952,2603:1030:a0b::254,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TCP,74,0.556285,642,642,0,0,642,116.362952,116.362952,0,0,1,0,"443  >  50973 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",DOS
643,118.697546,192.168.1.5,172.217.194.188,TCP,55,2.334594,643,643,0,1,643,118.697546,118.697546,0,0,1,0,[TCP Keep-Alive] 50837  >  5228 [ACK] Seq=0 Ack=2 Win=510 Len=1,DOS
644,118.758565,172.217.194.188,192.168.1.5,TCP,66,0.061019,644,644,0,0,644,118.758565,118.758565,0,0,1,0,[TCP Keep-Alive ACK] 5228  >  50837 [ACK] Seq=2 Ack=1 Win=1046 Len=0 SLE=0 SRE=1,DOS
645,119.642969,192.168.1.5,192.168.1.3,TCP,164,0.884404,645,645,0,110,645,119.642969,119.642969,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2531 Ack=2531 Win=508 Len=110",DOS
646,119.75897,192.168.1.3,192.168.1.5,TCP,54,0.116001,646,646,0,0,646,119.75897,119.75897,0,0,1,0,8009  >  50814 [ACK] Seq=2531 Ack=2641 Win=1253 Len=0,DOS
647,119.75897,192.168.1.3,192.168.1.5,TCP,164,0,647,647,0,110,647,119.75897,119.75897,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2531 Ack=2641 Win=1253 Len=110",DOS
648,119.807216,192.168.1.5,192.168.1.3,TCP,54,0.048246,648,648,0,0,648,119.807216,119.807216,0,0,1,0,50814  >  8009 [ACK] Seq=2641 Ack=2641 Win=508 Len=0,DOS
649,120.263028,192.168.1.1,192.168.1.255,UDP,363,0.455812,649,649,349,0,649,120.263028,120.263028,0,0,0,0,34460  >  9995 Len=321,Normal
650,120.472417,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::280,DNS,111,0.209389,650,650,0,0,650,120.472417,120.472417,0,0,0,0,Standard query 0xb4f8 A settings-win.data.microsoft.com,DOS
